timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2019-01-26 08:58:14-06:00,41.113422475755215,-73.82629715837538,1.32354,122.79999999999995,3114,8.676,8676.0,None,77,None
2019-01-26 08:58:15-06:00,41.11339934170246,-73.82628299295902,1.3263699999999998,122.60000000000002,3113,8.712,8712.0,None,77,None
2019-01-26 08:58:16-06:00,41.11337637528777,-73.82626782171428,1.32922,122.20000000000005,3111,8.784,8784.0,None,77,None
2019-01-26 08:58:17-06:00,41.113353576511145,-73.82625591941178,1.33196,122.0,3110,8.82,8820.0,None,77,None
2019-01-26 08:58:18-06:00,41.113326167687774,-73.82624770514667,1.3350899999999999,121.79999999999995,3109,8.856,8856.0,None,77,None
2019-01-26 08:58:19-06:00,41.11329993233085,-73.82624485529959,1.33802,121.39999999999998,3107,8.928,8928.0,None,77,None
2019-01-26 08:58:20-06:00,41.11327864229679,-73.82624845951796,1.3404,121.0,3105,9.0,9000.0,None,78,None
2019-01-26 08:58:21-06:00,41.11325668171048,-73.82625524885952,1.3429200000000001,120.79999999999995,3104,8.964,8964.0,None,78,None
2019-01-26 08:58:28-06:00,41.11309834755957,-73.82628005929291,1.36075,119.60000000000002,3098,9.072000000000001,9072.0,None,78,None
2019-01-26 08:58:29-06:00,41.113077979534864,-73.82628550752997,1.36306,119.39999999999998,3097,9.0,9000.0,None,78,None
2019-01-26 08:58:30-06:00,41.11305610276759,-73.82629472762346,1.3656199999999998,119.39999999999998,3097,9.0,9000.0,None,78,None
2019-01-26 08:58:31-06:00,41.11303296871483,-73.8263051211834,1.36835,119.20000000000005,3096,9.0,9000.0,None,78,None
2019-01-26 08:58:32-06:00,41.11301025375724,-73.82631559856236,1.37103,119.20000000000005,3096,9.0,9000.0,None,77,None
2019-01-26 08:58:43-06:00,41.11284948885441,-73.82649446837604,1.39534,116.60000000000002,3083,8.748000000000001,8748.0,None,78,None
2019-01-26 08:58:44-06:00,41.11284068785608,-73.826510226354,1.39698,116.39999999999998,3082,8.676,8676.0,None,79,None
2019-01-26 08:58:45-06:00,41.112825348973274,-73.82653067819774,1.39942,116.20000000000005,3081,8.568,8568.0,None,79,None
2019-01-26 08:58:46-06:00,41.11280816607177,-73.82654400542378,1.40164,116.0,3080,8.568,8568.0,None,78,None
2019-01-26 08:58:47-06:00,41.11279148608446,-73.82656085304916,1.40398,115.79999999999995,3079,8.568,8568.0,None,78,None
2019-01-26 08:58:51-06:00,41.11274647526443,-73.82661458104849,1.41075,114.60000000000002,3073,8.352,8352.0,None,77,None
2019-01-26 08:59:01-06:00,41.11260490491986,-73.82688221521676,1.43826,111.60000000000002,3058,8.64,8640.0,None,76,None
2019-01-26 08:59:09-06:00,41.11245176754892,-73.82713459432125,1.4655799999999999,109.20000000000005,3046,9.504000000000001,9504.0,None,80,None
2019-01-26 08:59:18-06:00,41.11234489828348,-73.82737163454294,1.48958,106.60000000000002,3033,9.54,9540.0,None,80,None
